"adult_arr_rate_LA.2018","arr_rate_a_LA.2018","arr_rate_b_LA.2018","arr_rate_h_LA.2018","arr_rate_w_LA.2018","cfs_nonser_rate_LA.2018","cfs_nonser_rate_LA.2018.1","cfs_nonser_rate_LA.2018.2","cfs_serious_rate_LA.2018","cfs_serious_rate_LA.2018.1","cfs_serious_rate_LA.2018.2","cfs_serious_rate_LA.2018.3","cfs_serious_rate_LA.2018.4","cfs_serious_rate_LA.2018.5","cfs_serious_rate_LA.2018.6","cfs_serious_rate_LA.2018.7","cfs_serious_rate_LA.2018.8","cfs_serious_rate_LA.2018.9","cfs_serious_rate_LA.2018.10","cfs_serious_rate_LA.2018.11","crime_p1p_rate_LA.2018","crime_p1v_rate_LA.2018","crime_p2_rate_LA.2018","juv_arr_rate_LA.2018","s_numped_rate_LA.2018","s_numveh_rate_LA.2018","stop_rate_a_LA.2018","stop_rate_b_LA.2018","stop_rate_h_LA.2018","stop_rate_w_LA.2018","repdist"
-0.250481207439447,-0.335547647241966,-0.384986209796263,-0.012867384785705,-0.250368094149783,-0.280750090593441,-0.280750090593441,-0.280750090593441,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.126133385946849,-0.40177556984986,-0.248554129277731,-0.486990947926166,-0.432198954826819,-0.304759157145755,0.652128236538039,-0.213980074003772,-0.343289295180886,1.37633190782093,-0.070361586651901,516
-0.257303769725114,-0.335547647241966,-0.368280955060676,0.0188126189708611,-0.301555662709632,-0.287409099903062,-0.287409099903062,-0.287409099903062,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.233629202664223,-0.388226671499455,-0.0600244631761222,0.0221659385672157,0.148099720719443,-0.369597732702146,-0.0489351441872822,-0.430054259052059,-0.398057401732044,0.43044041128721,-0.478325431964971,532
-0.223190958296777,0.365827269184611,-0.167817898233627,-0.282147416716507,-0.045617819910386,0.149865844762094,0.149865844762094,0.149865844762094,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,-0.0954202954561706,0.46535392457608,-0.0428854026214304,-0.45704054283832,0.148099720719443,-0.325021212007127,-0.363698294717018,-0.406046016268916,-0.202457021192194,-0.391805137987199,-0.295037327548954,531
1.74170697997553,-0.335547647241966,0.35004499856958,2.7116129382789,1.46441545260516,2.00994911191642,2.00994911191642,2.00994911191642,2.14663531036334,2.14663531036334,2.14663531036334,2.14663531036334,2.14663531036334,2.14663531036334,2.14663531036334,2.14663531036334,2.14663531036334,2.14663531036334,2.14663531036334,2.14663531036334,2.02347723487269,1.9623846822775,0.591223635236289,-0.432198954826819,1.39725345120952,1.79850993818327,0.0981270821770877,0.0244394202340302,3.61123240453295,0.899291610903802,529
-0.516561136580488,-0.335547647241966,-0.435101974003025,-0.614787456160443,-0.224774309869858,-1.08649021705766,-1.08649021705766,-1.08649021705766,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.940030283949822,-0.848889215413236,-0.934116551465399,-1.08599904968309,-0.625631846675572,-0.539798993537674,-0.749998524912603,-0.670136686883489,-0.439785482913878,-0.812201358668851,-0.460587873473099,512
0.111114593700941,-0.335547647241966,-0.251344171911564,0.525692679075906,0.15913245432901,0.493914659092548,0.493914659092548,0.493914659092548,1.16381641466164,1.16381641466164,1.16381641466164,1.16381641466164,1.16381641466164,1.16381641466164,1.16381641466164,1.16381641466164,1.16381641466164,1.16381641466164,1.16381641466164,1.16381641466164,0.140180364166352,0.419869232355246,0.112017153830754,1.30869707181196,0.0437481864698499,0.451824413473661,-0.454062501835202,-0.246793107447894,1.30214433946534,-0.194524496095009,526
-0.0867397125834221,-0.335547647241966,-0.401691464531851,0.446492669684491,-0.352743231269481,-0.107615848543277,-0.107615848543277,-0.107615848543277,0.518841514357394,0.518841514357394,0.518841514357394,0.518841514357394,0.518841514357394,0.518841514357394,0.518841514357394,0.518841514357394,0.518841514357394,0.518841514357394,0.518841514357394,0.518841514357394,-0.320482179747428,0.454147353464629,-0.337238922486936,-0.432198954826819,0.530037503142787,0.0404862053950291,-0.430054259052059,-0.358937325624074,1.20940987902086,-0.413287717494772,522
0.0565340954156,0.365827269184611,-0.184523152969215,0.00297261709257798,0.568633002807803,0.604898147586243,0.604898147586243,0.604898147586243,0.0504668843745509,0.0504668843745509,0.0504668843745509,0.0504668843745509,0.0504668843745509,0.0504668843745509,0.0504668843745509,0.0504668843745509,0.0504668843745509,0.0504668843745509,0.0504668843745509,0.0504668843745509,1.49507019920688,0.0256708395973363,0.531322825060597,0.148099720719443,-0.179134417005246,0.709357900270718,0.410234238357946,-0.142472904493307,0.63445622426507,1.03527955934149,521
-0.284594018867786,-0.335547647241966,-0.318165190853914,-0.0445473885422681,-0.250368094149783,-0.533792444359064,-0.533792444359064,-0.533792444359064,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.417907745608292,-0.618557943456345,-0.248554129277731,-0.397139732662628,0.921831288114457,-0.37365014367442,-0.292161215051169,-0.59811195853406,-0.371977350993397,0.0378645287389035,-0.484237951462262,524
-0.284594018867786,-0.335547647241966,-0.201228407704802,-0.329667422351356,-0.173586741310009,-1.21301139394048,-1.21301139394048,-1.21301139394048,-0.878604102968465,-0.878604102968465,-0.878604102968465,-0.878604102968465,-0.878604102968465,-0.878604102968465,-0.878604102968465,-0.878604102968465,-0.878604102968465,-0.878604102968465,-0.878604102968465,-0.878604102968465,-1.16051387747256,-0.951255612020091,-1.23575107512231,-0.238766062978064,-0.547903815482223,-0.572944252739627,-0.646128444100346,-0.395449396658179,-0.602003248328025,-0.395550159002899,523
0.479532957126997,-0.335547647241966,0.0326451585934209,1.14345275232893,0.0311635329293872,0.0277840074190304,0.0277840074190304,0.0277840074190304,0.856685509754854,0.856685509754854,0.856685509754854,0.856685509754854,0.856685509754854,0.856685509754854,0.856685509754854,0.856685509754854,0.856685509754854,0.856685509754854,0.856685509754854,0.856685509754854,-0.37467777314905,0.128505202925486,0.351620394533521,0.341532612568196,0.294997666750867,0.0565820483198452,-0.622120201317203,-0.27808916833427,0.937388795050381,-0.312774886040827,525
-0.482448325152149,-0.335547647241966,-0.401691464531851,-0.53558744676903,-0.275961878429708,-1.29735884519568,-1.29735884519568,-1.29735884519568,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.0250248939685,-0.951255612020091,-1.32560229038585,-0.625631846675572,-0.669476144650457,-0.730325828004495,-0.646128444100346,-0.46325752857866,-0.790563317898472,-0.561100704927043,527
-0.461980638295146,-0.335547647241966,-0.368280955060676,-0.503907443012465,-0.327149446989557,-1.30179818473543,-1.30179818473543,-1.30179818473543,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.05520437328987,-1.14696497912215,-0.951255612020091,-1.29565188529801,-0.625631846675572,-0.649214089789084,-0.644481332405476,-0.59811195853406,-0.42935346261842,-0.750378385039196,-0.40146267850019,559
-0.291416581153453,-0.335547647241966,-0.351575700325089,-0.440547435499334,0.133538670049084,-0.0543437740663036,-0.0543437740663036,-0.0543437740663036,-0.27202056577757,-0.27202056577757,-0.27202056577757,-0.27202056577757,-0.27202056577757,-0.27202056577757,-0.27202056577757,-0.27202056577757,-0.27202056577757,-0.27202056577757,-0.27202056577757,-0.27202056577757,0.153729262516758,-0.282832250387114,0.0221659385672157,-0.625631846675572,-0.426331486313989,0.271193287317392,0.410234238357946,-0.267657148038811,-0.0517787830240983,0.863816493920055,541
-0.100384837154757,-0.335547647241966,-0.334870445589501,0.177212637753688,-0.122399172750159,-0.189743630028611,-0.189743630028611,-0.189743630028611,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.334031078097834,-0.145719765949581,0.0221659385672157,-0.238766062978064,0.035643364525301,0.06373575628643,-0.502078987401488,-0.254617122669488,0.668458859761381,-0.241824652073336,558
0.0497115331299326,-0.335547647241966,-0.167817898233627,0.161372635875405,0.21032002288886,0.176501882000581,0.176501882000581,0.176501882000581,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,-0.40177556984986,0.197061445144253,-0.00778446652063032,0.148099720719443,-0.106191019504305,-0.0149550313460039,-0.237988316786915,-0.241577097300164,0.0595025695092832,0.278477063688261,555
-0.325529392581792,-0.335547647241966,-0.351575700325089,-0.424707433621052,0.0823511014892371,-0.0143897182085735,-0.0143897182085735,-0.0143897182085735,-0.494690471834988,-0.494690471834988,-0.494690471834988,-0.494690471834988,-0.494690471834988,-0.494690471834988,-0.494690471834988,-0.494690471834988,-0.494690471834988,-0.494690471834988,-0.494690471834988,-0.494690471834988,0.0182402790127046,-0.574196279816873,-0.0676852766963221,-0.432198954826819,-0.450645952147635,-0.440600655357806,-0.141955345654343,-0.403273411879773,-0.552544869424301,-0.0585365476573191,551
0.240743277128627,-0.335547647241966,-0.134407388762453,0.49401267531934,0.338288944288483,2.14978830741847,2.14978830741847,2.14978830741847,1.30202532186969,1.30202532186969,1.30202532186969,1.30202532186969,1.30202532186969,1.30202532186969,1.30202532186969,1.30202532186969,1.30202532186969,1.30202532186969,1.30202532186969,1.30202532186969,0.289218246020811,1.61960347118366,1.22018214208105,-0.238766062978064,0.299050077723142,0.957949252109543,0.12213532496023,-0.0877047979421497,1.28668859605793,1.19491758576835,557
0.411307334270321,-0.335547647241966,0.132876687006944,0.779132709128428,0.38947651284833,0.802448757105019,0.802448757105019,0.802448757105019,1.34041668498304,1.34041668498304,1.34041668498304,1.34041668498304,1.34041668498304,1.34041668498304,1.34041668498304,1.34041668498304,1.34041668498304,1.34041668498304,1.34041668498304,1.34041668498304,0.126631465815947,1.72243783451181,1.66943821839874,2.08242863920699,0.704291174950589,0.913238577318388,-0.237988316786915,0.0870315420067819,1.86782454817669,0.378989895142203,564
-0.577964197151497,-0.335547647241966,-0.435101974003025,-0.662307461795291,-0.378337015549406,-1.39724398484001,-1.39724398484001,-1.39724398484001,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.06288264591253,-1.14696497912215,-1.00267279368417,-1.38550310056154,-0.625631846675572,-0.693790610484104,-0.830477739536683,-0.670136686883489,-0.478905559021848,-0.908026967794816,-0.649788497386406,599
-0.557496510294494,-0.335547647241966,-0.418396719267438,-0.630627458038726,-0.378337015549406,-0.986605077413338,-0.986605077413338,-0.986605077413338,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.832534467232448,-0.83534031706283,-0.865560309246632,-1.14589985985878,-0.625631846675572,-0.661371322705908,-0.388736272600065,-0.261996559570057,-0.447609498135472,-0.580365207557646,-0.070361586651901,561
0.377194522841981,0.365827269184611,-0.0174706056133411,0.525692679075906,1.02932111984645,1.64814293942697,1.64814293942697,1.64814293942697,1.43255595645507,1.43255595645507,1.43255595645507,1.43255595645507,1.43255595645507,1.43255595645507,1.43255595645507,1.43255595645507,1.43255595645507,1.43255595645507,1.43255595645507,1.43255595645507,1.0344076552931,1.89382844005873,2.3582975354192,2.856160206602,0.108586762026241,0.315903962108548,-0.310013045136344,-0.265049142964947,0.606635886131725,0.73374106497966,563
-0.161787897725768,-0.335547647241966,-0.268049426647151,-0.139587399811966,0.0823511014892371,0.147646174992221,0.147646174992221,0.147646174992221,0.119571337978577,0.119571337978577,0.119571337978577,0.119571337978577,0.119571337978577,0.119571337978577,0.119571337978577,0.119571337978577,0.119571337978577,0.119571337978577,0.119571337978577,0.119571337978577,-0.361128874798644,-0.179997887058964,-0.247387707223398,-0.432198954826819,-0.175082006032971,0.0369093514117368,-0.213980074003772,-0.283305178481999,0.0904140563241115,0.414465012125951,565
-0.468803200580814,-0.335547647241966,-0.368280955060676,-0.440547435499334,-0.352743231269481,-0.706926686409228,-0.706926686409228,-0.706926686409228,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,0.0197537938838728,-0.428873366550671,-0.53991815870749,-0.30728851739909,-0.0453331711293115,-0.600585158121791,-0.783978637753881,-0.670136686883489,-0.460649523504796,-0.830748250757747,-0.572925743921625,562
1.05262818912308,-0.335547647241966,0.316634489098405,1.33353277486832,1.51560302116501,1.46169067875756,1.46169067875756,1.46169067875756,1.37112977547371,1.37112977547371,1.37112977547371,1.37112977547371,1.37112977547371,1.37112977547371,1.37112977547371,1.37112977547371,1.37112977547371,1.37112977547371,1.37112977547371,1.37112977547371,0.438256127875269,1.29396132064452,0.381570799621367,1.69556285550946,1.48640649259956,0.541245763055972,-0.310013045136344,0.00618338471697766,1.45051947617652,1.25404278074125,566
0.145227405129278,-0.335547647241966,-0.268049426647151,0.573212684710752,0.133538670049084,0.294144379803897,0.294144379803897,0.294144379803897,0.334562971413324,0.334562971413324,0.334562971413324,0.334562971413324,0.334562971413324,0.334562971413324,0.334562971413324,0.334562971413324,0.334562971413324,0.334562971413324,0.334562971413324,0.334562971413324,-0.239188789644996,0.385591111245862,0.112017153830754,-0.238766062978064,0.278788022861769,0.112023285060878,-0.382037773485773,-0.259833132817218,0.445896154694624,0.633228233525711,567
-0.414222702295472,-0.335547647241966,-0.368280955060676,-0.456387437377617,-0.250368094149783,-1.31067686381493,-1.31067686381493,-1.31067686381493,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-1.02449128279919,-0.510166756653103,-0.694169703699715,-0.966197429331701,-0.625631846675572,-0.633004445899987,-0.749998524912603,-0.670136686883489,-0.465865533652525,-0.806019061305886,-0.519713068446008,569
-0.516561136580488,-0.335547647241966,-0.418396719267438,-0.567267450525595,-0.327149446989557,-0.877841258689518,-0.877841258689518,-0.877841258689518,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.771108286251092,-0.740498028609993,-0.84842124869194,-0.576842163189704,-0.625631846675572,-0.576270692288144,-0.728537401012848,-0.622120201317203,-0.458041518430931,-0.790563317898472,-0.442850314981226,581
-0.209545833725442,0.365827269184611,-0.384986209796263,-0.155427401690246,0.133538670049084,-0.718025035258598,-0.718025035258598,-0.718025035258598,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.694325560024396,-0.591460146755535,-0.779865006473174,-0.786494998804625,-0.238766062978064,-0.406069431452616,-0.610501219564197,-0.550095472967774,-0.447609498135472,-0.589638653602094,-0.235912132576046,583
0.0770017822726023,1.06720218561119,-0.201228407704802,0.208892641510251,0.363882728568407,1.03107474340203,1.03107474340203,1.03107474340203,0.76454623828282,0.76454623828282,0.76454623828282,0.76454623828282,0.76454623828282,0.76454623828282,0.76454623828282,0.76454623828282,0.76454623828282,0.76454623828282,0.76454623828282,0.76454623828282,-0.17144429789297,1.03687541232415,1.01052930646613,0.341532612568196,-0.134557896310227,-0.204528292460504,-0.310013045136344,-0.275481163260405,-0.178515878964888,0.21343934921806,585
-0.264126332010783,0.365827269184611,-0.351575700325089,-0.361347426107921,0.133538670049084,-0.804592156283679,-0.804592156283679,-0.804592156283679,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.591460146755535,-0.591335340371565,-0.846395808980317,-0.432198954826819,-0.357440499785323,-0.587251668672796,-0.430054259052059,-0.418921442322961,-0.499995341839094,-0.336424964029991,589
1.67348135711885,7.37957643345039,-0.0675863698201031,2.28393288756527,2.07866627532335,0.0655183935068866,0.0655183935068866,0.0655183935068866,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.10309856807884,-0.266286586345807,-0.0428854026214304,1.39988457260813,-0.432198954826819,0.136953638832163,-0.369063575691957,-0.310013045136344,-0.369369345919533,-0.122875202698197,0.19570179072619,587
-0.209545833725442,3.17132693489094,-0.334870445589501,-0.1079073960554,-0.122399172750159,-0.53157277458919,-0.53157277458919,-0.53157277458919,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.702003832647065,-0.659204638507561,-0.74558688536379,-0.936247024243855,-0.238766062978064,0.00727648771937974,-0.515714589006947,-0.478070744618345,-0.379801366214991,-0.26815919072789,-0.123574262127519,584
-0.311884268010458,-0.335547647241966,-0.384986209796263,-0.171267403568529,-0.378337015549406,-1.13310328222502,-1.13310328222502,-1.13310328222502,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.778786558873761,-0.930182605515668,-0.779865006473174,-1.20580067003447,-0.625631846675572,0.943383422314782,-0.124049077836424,0.146143567743373,-0.379801366214991,0.915750754280001,0.071538881283083,1186
-0.141320210868764,-0.335547647241966,-0.368280955060676,0.0663326246057101,-0.147992957030085,-1.20635238463085,-1.20635238463085,-1.20635238463085,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.993778192308509,-0.862438113763641,-0.265693189832423,-0.786494998804625,-0.625631846675572,-0.45469836311991,-0.733902681987787,-0.622120201317203,-0.450217503209337,-0.691646560091025,-0.490150470959553,1195
-0.523383698866155,-0.335547647241966,-0.401691464531851,-0.551427448647313,-0.429524584109255,-1.37504728714127,-1.37504728714127,-1.37504728714127,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.00913473755385,-1.16051387747256,-1.01981185423886,-1.32560229038585,-0.625631846675572,-0.568165870343595,-0.742844816946018,-0.622120201317203,-0.46847353872639,-0.716375749542886,-0.578838263418916,109
-0.468803200580814,-0.335547647241966,-0.418396719267438,-0.393027429864486,-0.378337015549406,-0.991044416953086,-0.991044416953086,-0.991044416953086,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.809499649364439,-0.672753536857967,-0.797004067027865,-0.726594188628934,-0.238766062978064,-0.52764176062085,-0.717806839062971,-0.526087230184632,-0.460649523504796,-0.66382622195768,-0.590663302413498,105
-0.277771456582118,-0.335547647241966,-0.351575700325089,-0.202947407325095,-0.199180525589934,-0.116494527622773,-0.116494527622773,-0.116494527622773,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.295055383645579,-0.0766020094401327,-0.248554129277731,0.261769179269983,-0.625631846675572,-0.312863979090303,-0.444177509341098,-0.0699306173049132,-0.418921442322961,-0.292888380179752,-0.318687405538117,101
0.0974694691296045,-0.335547647241966,-0.15111264349804,0.193052639631971,0.235913807168783,-0.0499044345265558,-0.0499044345265558,-0.0499044345265558,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,-0.149168203814858,0.0588869740639205,-0.248554129277731,-0.217437302135552,-0.238766062978064,-0.171029595060697,0.0172366545036282,0.746349637321949,-0.338073285033157,0.000770744561109685,0.473590207098857,219
