"REPDIST","adult_arr_rate_LA.2018","arr_rate_a_LA.2018","arr_rate_b_LA.2018","arr_rate_h_LA.2018","arr_rate_w_LA.2018","cfs_nonser_rate_LA.2018","cfs_nonser_rate_LA.2018.1","cfs_nonser_rate_LA.2018.2","cfs_serious_rate_LA.2018","cfs_serious_rate_LA.2018.1","cfs_serious_rate_LA.2018.2","cfs_serious_rate_LA.2018.3","cfs_serious_rate_LA.2018.4","cfs_serious_rate_LA.2018.5","cfs_serious_rate_LA.2018.6","cfs_serious_rate_LA.2018.7","cfs_serious_rate_LA.2018.8","cfs_serious_rate_LA.2018.9","cfs_serious_rate_LA.2018.10","cfs_serious_rate_LA.2018.11","crime_p1p_rate_LA.2018","crime_p1v_rate_LA.2018","crime_p2_rate_LA.2018","juv_arr_rate_LA.2018","s_numped_rate_LA.2018","s_numveh_rate_LA.2018","stop_rate_a_LA.2018","stop_rate_b_LA.2018","stop_rate_h_LA.2018","stop_rate_w_LA.2018","a_pop_pct.2018","b_pop_pct.2018","w_pop_pct.2018","h_pop_pct.2018","s_totnum.2018","arr_total.2018","cfs_ui.2018","cfs_serious.2018","cfs_nonser.2018","crime_p1v.2018","crime_p1p.2018","crime_p2.2018","s_numveh.2018","s_numped.2018","juv_pop_pct.2018","total_pop.2018","cluster_h","cluster_k","cluster_g","total_police_scale","total_citizen_scale"
1431,5.18027837195205,5.27545168417066,2.82242269943651,2.55321291949607,9.88477048070035,3.48824917865243,3.48824917865243,3.48824917865243,1.57076486366312,1.57076486366312,1.57076486366312,1.57076486366312,1.57076486366312,1.57076486366312,1.57076486366312,1.57076486366312,1.57076486366312,1.57076486366312,1.57076486366312,1.57076486366312,2.64672655899134,2.33944401448072,1.28008295225675,0.148099720719443,9.36429342270113,2.22773241617836,2.33089366100939,2.07172340321778,2.30676766094723,10.1050844681857,0.0356895356895357,0.0391545391545392,0.748440748440748,0.127858627858628,4192,850,2550,343,2207,198,284,91,1710,2482,0.0772695772695773,2886,"5","4","4",4.98985011532028,3.1292350624465
1826,-0.134497648583096,-0.335547647241966,0.166287196478119,-0.0920673941771171,-0.429524584109255,1.39732025543122,1.39732025543122,1.39732025543122,1.97771331266461,1.97771331266461,1.97771331266461,1.97771331266461,1.97771331266461,1.97771331266461,1.97771331266461,1.97771331266461,1.97771331266461,1.97771331266461,1.97771331266461,1.97771331266461,0.804076383336213,1.70529877395712,1.13033092681752,0.534965504416949,1.04874610759392,0.25330901740093,-0.59811195853406,0.647752632887684,0.909568456917035,-0.60840086090537,0.0126504794939808,0.188532952458682,0.00489695980412161,0.755968169761273,1036,73,1661,396,1265,161,148,86,606,430,0.345031626198735,4901,"3","1","4",0.443308565765762,1.5629348313124
1838,-0.284594018867786,-0.335547647241966,-0.0174706056133411,-0.313827420473073,-0.429524584109255,-0.256333723124828,-0.256333723124828,-0.256333723124828,0.426702242885359,0.426702242885359,0.426702242885359,0.426702242885359,0.426702242885359,0.426702242885359,0.426702242885359,0.426702242885359,0.426702242885359,0.426702242885359,0.426702242885359,0.426702242885359,-0.550813451704319,0.214200505698945,-0.247387707223398,-0.0453331711293115,-0.171029595060697,-0.218835708393674,-0.670136686883489,0.149623663779533,-0.215609663142682,-0.637963458391825,0.00655426701695256,0.142759468219049,0.00371157379569594,0.819815636461868,471,48,714,194,520,74,48,40,342,129,0.328519805267214,3222.49450683594,"2","3","3",-0.238730466585412,-0.105553716363639
1839,-0.400577577724137,-0.335547647241966,-0.351575700325089,-0.250467412959944,-0.429524584109255,-0.522694095509695,-0.522694095509695,-0.522694095509695,0.0351103391292118,0.0351103391292118,0.0351103391292118,0.0351103391292118,0.0351103391292118,0.0351103391292118,0.0351103391292118,0.0351103391292118,0.0351103391292118,0.0351103391292118,0.0351103391292118,0.0351103391292118,-0.618557943456345,-0.145719765949581,-0.00778446652063032,-0.0453331711293115,-0.296654335201206,-0.449542790316037,-0.59811195853406,-0.192025000896736,-0.317617569631613,-0.626138419397243,0.0064990781872626,0.141509248665709,0.00356126090011067,0.821022499533745,311,31,543,143,400,53,43,48,213,98,0.327778376845574,3596.60442733765,"2","3","2",-0.443342176290764,-0.406833063409681
1849,-0.00486896515541103,-0.335547647241966,0.60062381960339,-0.202947407325095,-0.429524584109255,0.793570078025523,0.793570078025523,0.793570078025523,2.44608794264745,2.44608794264745,2.44608794264745,2.44608794264745,2.44608794264745,2.44608794264745,2.44608794264745,2.44608794264745,2.44608794264745,2.44608794264745,2.44608794264745,2.44608794264745,0.438256127875269,2.40800025669948,0.770926065763365,0.341532612568196,2.49950923566818,0.573437448905605,-0.550095472967774,2.7863167934567,0.0193176366500065,-0.614313380402661,0.0120612332683599,0.267511982678744,0.01871037521829,0.699396880575029,1573,91,1450,457,993,202,121,74,785,788,0.402505013964025,6425.9013671875,"3","2","4",1.08488765551983,1.19118078320295
1827,-0.127675086297429,-0.335547647241966,0.132876687006944,-0.076227392298834,-0.429524584109255,0.713661966310063,0.713661966310063,0.713661966310063,1.92396540430592,1.92396540430592,1.92396540430592,1.92396540430592,1.92396540430592,1.92396540430592,1.92396540430592,1.92396540430592,1.92396540430592,1.92396540430592,1.92396540430592,1.92396540430592,0.343413839422432,1.58532535007428,1.16028133190536,-0.0453331711293115,1.15005638190078,0.424998008598968,-0.59811195853406,1.16935364766061,0.653003116353967,-0.60840086090537,0.00173803128456312,0.269552851951335,0.000790014220255965,0.727919102543846,1157,71,1346,389,957,154,114,87,702,455,0.317111708010744,6329,"3","1","4",0.580872370595914,1.00794656043811
1829,-0.223190958296777,-0.335547647241966,0.299929234362818,-0.345507424229639,-0.40393079982933,-0.418369616325622,-0.418369616325622,-0.418369616325622,0.380632607149342,0.380632607149342,0.380632607149342,0.380632607149342,0.380632607149342,0.380632607149342,0.380632607149342,0.380632607149342,0.380632607149342,0.380632607149342,0.380632607149342,0.380632607149342,-0.334031078097834,0.591259837902163,-0.0377348716084763,1.50212996366072,0.46114651661412,0.0565820483198452,-0.622120201317203,0.952889226529848,-0.212518514461199,-0.637963458391825,0.0101119537739256,0.262549656915854,0,0.72733838931022,781,65,635,188,447,96,64,47,496,285,0.466233297219213,2769,"2","3","3",0.139280997107527,-0.244741250963857
1901,-0.141320210868764,0.365827269184611,-0.318165190853914,0.2564126471451,-0.224774309869858,-0.62257923515402,-0.62257923515402,-0.62257923515402,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.740395195760413,-0.672753536857967,-0.728447824809099,-0.576842163189704,0.921831288114457,-0.320968801034852,-0.621231781514075,-0.59811195853406,-0.426745457544555,-0.447445814253888,-0.448762834478517,0.0556342180804795,0.0554763666342059,0.172353971006646,0.695614687662177,209,74,397,42,355,19,39,29,117,92,0.28584805098954,1708.83912467956,"1","5","1",-0.511546079525881,-0.664065722291098
1705,-0.50973857429482,-0.335547647241966,-0.418396719267438,-0.59894745428216,-0.301555662709632,-0.780175788815066,-0.780175788815066,-0.780175788815066,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.870925830345796,-0.713400231909182,-0.831282188137249,-0.636742973365396,-0.432198954826819,-0.673528555622731,-0.478157622182377,-0.1179471028712,-0.42413745247069,-0.670008519320645,-0.247737171570627,0.223554735547355,0.0267527675276753,0.530442804428044,0.142066420664207,202,13,309,25,284,13,36,27,197,5,0.226014760147601,3252,"1","5","5",-0.590153968000254,-0.819110064630582
1902,-0.148142773154431,-0.335547647241966,-0.401691464531851,0.2564126471451,-0.147992957030085,0.715881636079937,0.715881636079937,0.715881636079937,0.134927883223916,0.134927883223916,0.134927883223916,0.134927883223916,0.134927883223916,0.134927883223916,0.134927883223916,0.134927883223916,0.134927883223916,0.134927883223916,0.134927883223916,0.134927883223916,0.126631465815947,0.282756747917712,0.531322825060597,0.728398396265704,-0.0575620878370118,-0.327929754884094,-0.502078987401488,-0.42413745247069,0.0873229076426287,-0.2004370155923,0.0462136097773579,0.0367723715126502,0.195415266553926,0.68996963729378,438,72,1114,156,958,78,98,66,281,157,0.262406894004029,8740.83837890625,"2","3","2",-0.249134451824667,0.59919329427038
1903,-0.530206261151823,-0.335547647241966,-0.435101974003025,-0.567267450525595,-0.352743231269481,-1.33065389174379,-1.33065389174379,-1.33065389174379,-0.640577651665709,-0.640577651665709,-0.640577651665709,-0.640577651665709,-0.640577651665709,-0.640577651665709,-0.640577651665709,-0.640577651665709,-0.640577651665709,-0.640577651665709,-0.640577651665709,-0.640577651665709,-1.10631828407094,-1.01981185423886,-0.966197429331701,-0.625631846675572,-0.677580966595006,-0.821535604578452,-0.670136686883489,-0.478905559021848,-0.892571224387402,-0.626138419397243,0,0,0,0,9,9,91,55,36,2,7,16,5,4,0,0,"1","5","1",-0.817885644903951,-1.20319718542612
1904,-0.35964220401013,-0.335547647241966,-0.334870445589501,-0.29798741859479,-0.199180525589934,-0.53157277458919,-0.53157277458919,-0.53157277458919,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.556116652816344,-0.577911248405129,-0.677030643145023,-0.486990947926166,0.148099720719443,-0.523589349648576,-0.751786951904249,-0.670136686883489,-0.458041518430931,-0.719466898224369,-0.561100704927043,0.0359111615573475,0.0435181476281228,0.15757895118627,0.734121498832334,86,38,462,66,396,22,46,32,44,42,0.260206764231485,5175.93347167969,"1","5","1",-0.695349818752723,-0.54954433306307
